hf_index,nodes,edges,temporal_edges,similarity_edges,similarity_edges_per_node,segmentation_mode
1978,11,66,20,46,4.181818181818182,beat_2
1979,12,70,22,48,4.0,beat_2
1980,12,74,22,52,4.333333333333333,beat_2
1981,12,70,22,48,4.0,beat_2
1982,9,52,16,36,4.0,beat_2
1983,7,38,12,26,3.7142857142857144,beat_2
1984,8,46,14,32,4.0,beat_2
1985,7,38,12,26,3.7142857142857144,beat_2
1986,13,74,24,50,3.8461538461538463,beat_2
1987,5,20,8,12,2.4,beat_2
1988,16,98,30,68,4.25,beat_2
1989,13,84,24,60,4.615384615384615,beat_2
1990,9,56,16,40,4.444444444444445,beat_2
1991,14,86,26,60,4.285714285714286,beat_2
1992,8,46,14,32,4.0,beat_2
1993,18,106,34,72,4.0,beat_2
1994,19,110,36,74,3.8947368421052633,beat_2
1995,11,62,20,42,3.8181818181818183,beat_2
1996,10,56,18,38,3.8,beat_2
1997,9,56,16,40,4.444444444444445,beat_2
1998,8,46,14,32,4.0,beat_2
1999,11,68,20,48,4.363636363636363,beat_2
2000,10,58,18,40,4.0,fixed_1s
2001,8,42,14,28,3.5,beat_2
2002,11,68,20,48,4.363636363636363,beat_2
2003,5,20,8,12,2.4,beat_2
2004,9,56,16,40,4.444444444444445,beat_2
2005,8,44,14,30,3.75,beat_2
2006,6,30,10,20,3.3333333333333335,beat_2
2007,9,48,16,32,3.5555555555555554,beat_2
2008,7,38,12,26,3.7142857142857144,beat_2
2009,11,70,20,50,4.545454545454546,beat_2
2010,8,46,14,32,4.0,beat_2
2011,13,80,24,56,4.3076923076923075,beat_2
2012,11,66,20,46,4.181818181818182,beat_2
2013,10,58,18,40,4.0,beat_2
2014,8,48,14,34,4.25,beat_2
2015,8,48,14,34,4.25,beat_2
2016,7,36,12,24,3.4285714285714284,beat_2
2017,13,80,24,56,4.3076923076923075,beat_2
2018,8,44,14,30,3.75,beat_2
2019,8,46,14,32,4.0,beat_2
2020,8,46,14,32,4.0,beat_2
2021,12,70,22,48,4.0,beat_2
2022,7,38,12,26,3.7142857142857144,beat_2
2023,7,38,12,26,3.7142857142857144,beat_2
2024,12,76,22,54,4.5,beat_2
2025,13,80,24,56,4.3076923076923075,beat_2
2026,12,72,22,50,4.166666666666667,beat_2
2027,11,64,20,44,4.0,beat_2
2028,6,30,10,20,3.3333333333333335,beat_2
2029,8,46,14,32,4.0,beat_2
2030,12,68,22,46,3.8333333333333335,beat_2
2031,8,46,14,32,4.0,beat_2
2032,8,46,14,32,4.0,beat_2
2033,9,52,16,36,4.0,beat_2
2034,7,40,12,28,4.0,beat_2
2035,11,66,20,46,4.181818181818182,beat_2
2036,11,66,20,46,4.181818181818182,beat_2
2037,15,86,28,58,3.8666666666666667,beat_2
2038,7,40,12,28,4.0,beat_2
2039,15,88,28,60,4.0,beat_2
2040,10,54,18,36,3.6,beat_2
2041,9,52,16,36,4.0,beat_2
2042,7,36,12,24,3.4285714285714284,beat_2
2043,10,58,18,40,4.0,beat_2
2044,10,56,18,38,3.8,beat_2
2045,10,58,18,40,4.0,beat_2
2046,10,60,18,42,4.2,beat_2
2047,10,58,18,40,4.0,beat_2
2048,9,52,16,36,4.0,beat_2
2049,9,50,16,34,3.7777777777777777,beat_2
2050,8,44,14,30,3.75,beat_2
2051,10,60,18,42,4.2,beat_2
2052,9,54,16,38,4.222222222222222,beat_2
2053,14,78,26,52,3.7142857142857144,beat_2
2054,11,66,20,46,4.181818181818182,beat_2
2055,8,44,14,30,3.75,beat_2
2056,6,30,10,20,3.3333333333333335,beat_2
2057,11,68,20,48,4.363636363636363,beat_2
2058,9,52,16,36,4.0,beat_2
2059,8,46,14,32,4.0,beat_2
2060,13,78,24,54,4.153846153846154,beat_2
2061,10,58,18,40,4.0,beat_2
2062,12,78,22,56,4.666666666666667,beat_2
2063,11,66,20,46,4.181818181818182,beat_2
2064,14,80,26,54,3.857142857142857,beat_2
2065,14,76,26,50,3.5714285714285716,beat_2
2066,9,48,16,32,3.5555555555555554,beat_2
2067,7,38,12,26,3.7142857142857144,beat_2
2068,11,66,20,46,4.181818181818182,beat_2
2069,11,64,20,44,4.0,beat_2
2070,10,58,18,40,4.0,beat_2
2071,13,74,24,50,3.8461538461538463,beat_2
2072,11,64,20,44,4.0,beat_2
2073,12,68,22,46,3.8333333333333335,beat_2
2074,10,56,18,38,3.8,beat_2
2075,11,62,20,42,3.8181818181818183,beat_2
2076,10,56,18,38,3.8,beat_2
2077,6,30,10,20,3.3333333333333335,beat_2
2078,9,50,16,34,3.7777777777777777,beat_2
2079,8,42,14,28,3.5,beat_2
2080,12,74,22,52,4.333333333333333,beat_2
2081,11,70,20,50,4.545454545454546,beat_2
2082,8,44,14,30,3.75,beat_2
2083,7,36,12,24,3.4285714285714284,beat_2
2084,7,38,12,26,3.7142857142857144,beat_2
2085,15,96,28,68,4.533333333333333,beat_2
2086,9,52,16,36,4.0,beat_2
2087,9,50,16,34,3.7777777777777777,beat_2
2088,11,58,20,38,3.4545454545454546,beat_2
2089,11,68,20,48,4.363636363636363,beat_2
2090,12,78,22,56,4.666666666666667,beat_2
2091,9,54,16,38,4.222222222222222,beat_2
2092,12,74,22,52,4.333333333333333,beat_2
2093,11,62,20,42,3.8181818181818183,beat_2
2094,10,54,18,36,3.6,beat_2
2095,9,52,16,36,4.0,beat_2
2096,9,54,16,38,4.222222222222222,beat_2
2097,8,44,14,30,3.75,beat_2
2098,6,30,10,20,3.3333333333333335,beat_2
2099,10,54,18,36,3.6,beat_2
2100,9,50,16,34,3.7777777777777777,beat_2
2101,10,58,18,40,4.0,beat_2
2102,15,82,28,54,3.6,beat_2
2103,10,60,18,42,4.2,fixed_1s
2104,16,94,30,64,4.0,beat_2
2105,10,58,18,40,4.0,fixed_1s
2106,12,66,22,44,3.6666666666666665,beat_2
2107,12,66,22,44,3.6666666666666665,beat_2
2108,15,98,28,70,4.666666666666667,beat_2
2109,11,66,20,46,4.181818181818182,beat_2
2110,6,28,10,18,3.0,beat_2
2111,12,68,22,46,3.8333333333333335,beat_2
2112,13,80,24,56,4.3076923076923075,beat_2
2113,8,44,14,30,3.75,beat_2
2114,9,52,16,36,4.0,beat_2
2115,9,54,16,38,4.222222222222222,beat_2
2116,12,76,22,54,4.5,beat_2
2117,5,20,8,12,2.4,beat_2
2118,9,48,16,32,3.5555555555555554,beat_2
2119,9,50,16,34,3.7777777777777777,beat_2
2120,8,44,14,30,3.75,beat_2
2121,7,38,12,26,3.7142857142857144,beat_2
2122,10,60,18,42,4.2,beat_2
2123,12,74,22,52,4.333333333333333,beat_2
2124,7,40,12,28,4.0,beat_2
2125,11,62,20,42,3.8181818181818183,beat_2
2126,7,40,12,28,4.0,beat_2
2127,10,58,18,40,4.0,beat_2
2128,13,80,24,56,4.3076923076923075,beat_2
2129,10,60,18,42,4.2,beat_2
2130,7,38,12,26,3.7142857142857144,beat_2
2131,9,56,16,40,4.444444444444445,beat_2
2132,11,64,20,44,4.0,beat_2
2133,10,60,18,42,4.2,beat_2
2134,10,58,18,40,4.0,fixed_1s
2135,6,30,10,20,3.3333333333333335,beat_2
2136,8,46,14,32,4.0,beat_2
2137,11,64,20,44,4.0,beat_2
2138,13,82,24,58,4.461538461538462,beat_2
2139,10,62,18,44,4.4,fixed_1s
2140,9,54,16,38,4.222222222222222,beat_2
2141,8,46,14,32,4.0,beat_2
2142,12,74,22,52,4.333333333333333,beat_2
2143,11,66,20,46,4.181818181818182,beat_2
2144,11,60,20,40,3.6363636363636362,beat_2
2145,8,42,14,28,3.5,beat_2
2146,10,58,18,40,4.0,beat_2
2147,11,62,20,42,3.8181818181818183,beat_2
2148,10,62,18,44,4.4,beat_2
2149,9,52,16,36,4.0,beat_2
2150,10,60,18,42,4.2,beat_2
2151,9,52,16,36,4.0,beat_2
2152,10,60,18,42,4.2,beat_2
2153,8,46,14,32,4.0,beat_2
2154,10,60,18,42,4.2,beat_2
2155,10,58,18,40,4.0,beat_2
2156,10,60,18,42,4.2,beat_2
2157,9,54,16,38,4.222222222222222,beat_2
2158,15,88,28,60,4.0,beat_2
2159,8,44,14,30,3.75,beat_2
2160,7,38,12,26,3.7142857142857144,beat_2
2161,7,38,12,26,3.7142857142857144,beat_2
2162,12,68,22,46,3.8333333333333335,beat_2
2163,10,60,18,42,4.2,beat_2
2164,9,52,16,36,4.0,beat_2
2165,10,56,18,38,3.8,beat_2
2166,8,46,14,32,4.0,beat_2
2167,8,46,14,32,4.0,beat_2
2168,10,58,18,40,4.0,beat_2
2169,10,62,18,44,4.4,beat_2
2170,11,64,20,44,4.0,beat_2
2171,8,46,14,32,4.0,beat_2
2172,11,66,20,46,4.181818181818182,beat_2
2173,10,54,18,36,3.6,beat_2
2174,9,54,16,38,4.222222222222222,beat_2
2175,6,30,10,20,3.3333333333333335,beat_2
2176,6,30,10,20,3.3333333333333335,beat_2
2177,13,72,24,48,3.6923076923076925,beat_2
2178,10,58,18,40,4.0,beat_2
2179,11,68,20,48,4.363636363636363,beat_2
2180,7,38,12,26,3.7142857142857144,beat_2
2181,13,82,24,58,4.461538461538462,beat_2
2182,7,38,12,26,3.7142857142857144,beat_2
2183,13,76,24,52,4.0,beat_2
2184,7,38,12,26,3.7142857142857144,beat_2
2185,12,70,22,48,4.0,beat_2
2186,11,64,20,44,4.0,beat_2
2187,5,20,8,12,2.4,beat_2
2188,5,20,8,12,2.4,beat_2
2189,12,74,22,52,4.333333333333333,beat_2
2190,8,44,14,30,3.75,beat_2
2191,9,50,16,34,3.7777777777777777,beat_2
2192,8,46,14,32,4.0,beat_2
2193,6,30,10,20,3.3333333333333335,beat_2
2194,10,62,18,44,4.4,fixed_1s
2195,12,64,22,42,3.5,beat_2
2196,10,60,18,42,4.2,beat_2
2197,11,64,20,44,4.0,beat_2
2198,7,38,12,26,3.7142857142857144,beat_2
2199,11,70,20,50,4.545454545454546,beat_2
2200,11,60,20,40,3.6363636363636362,beat_2
2201,10,60,18,42,4.2,beat_2
2202,13,76,24,52,4.0,beat_2
2203,10,58,18,40,4.0,beat_2
2204,10,64,18,46,4.6,beat_2
2205,13,76,24,52,4.0,beat_2
2206,9,50,16,34,3.7777777777777777,beat_2
2207,10,54,18,36,3.6,beat_2
2208,12,68,22,46,3.8333333333333335,beat_2
2209,9,50,16,34,3.7777777777777777,beat_2
2210,10,58,18,40,4.0,beat_2
2211,11,66,20,46,4.181818181818182,beat_2
2212,10,60,18,42,4.2,beat_2
2213,11,68,20,48,4.363636363636363,beat_2
2214,7,38,12,26,3.7142857142857144,beat_2
2215,9,52,16,36,4.0,beat_2
2216,10,62,18,44,4.4,beat_2
2217,11,66,20,46,4.181818181818182,beat_2
2218,11,66,20,46,4.181818181818182,beat_2
2219,6,28,10,18,3.0,beat_2
2220,8,46,14,32,4.0,beat_2
2221,12,76,22,54,4.5,beat_2
2222,9,52,16,36,4.0,beat_2
2223,6,30,10,20,3.3333333333333335,beat_2
2224,10,62,18,44,4.4,beat_2
2225,10,60,18,42,4.2,beat_2
2226,8,44,14,30,3.75,beat_2
2227,12,64,22,42,3.5,beat_2
2228,9,54,16,38,4.222222222222222,beat_2
2229,9,52,16,36,4.0,beat_2
2230,8,46,14,32,4.0,beat_2
2231,8,46,14,32,4.0,beat_2
2232,12,72,22,50,4.166666666666667,beat_2
2233,9,54,16,38,4.222222222222222,beat_2
2234,10,56,18,38,3.8,beat_2
2235,8,46,14,32,4.0,beat_2
2236,10,60,18,42,4.2,beat_2
2237,8,46,14,32,4.0,beat_2
2238,8,44,14,30,3.75,beat_2
2239,8,46,14,32,4.0,beat_2
2240,14,76,26,50,3.5714285714285716,beat_2
2241,12,76,22,54,4.5,beat_2
2242,11,66,20,46,4.181818181818182,beat_2
2243,10,62,18,44,4.4,beat_2
2244,12,70,22,48,4.0,beat_2
2245,6,30,10,20,3.3333333333333335,beat_2
2246,8,46,14,32,4.0,beat_2
2247,7,36,12,24,3.4285714285714284,beat_2
2248,10,52,18,34,3.4,beat_2
2249,9,54,16,38,4.222222222222222,beat_2
2250,11,68,20,48,4.363636363636363,beat_2
2251,10,60,18,42,4.2,beat_2
2252,9,50,16,34,3.7777777777777777,beat_2
2253,13,72,24,48,3.6923076923076925,beat_2
2254,11,60,20,40,3.6363636363636362,beat_2
2255,11,58,20,38,3.4545454545454546,beat_2
2256,12,70,22,48,4.0,beat_2
2257,9,48,16,32,3.5555555555555554,beat_2
2258,5,20,8,12,2.4,beat_2
2259,13,80,24,56,4.3076923076923075,beat_2
2260,11,66,20,46,4.181818181818182,beat_2
2261,11,66,20,46,4.181818181818182,beat_2
2262,11,70,20,50,4.545454545454546,beat_2
2263,6,30,10,20,3.3333333333333335,beat_2
2264,12,72,22,50,4.166666666666667,beat_2
2265,13,76,24,52,4.0,beat_2
2266,8,46,14,32,4.0,beat_2
2267,8,46,14,32,4.0,beat_2
2268,9,50,16,34,3.7777777777777777,beat_2
2269,11,70,20,50,4.545454545454546,beat_2
2270,9,52,16,36,4.0,beat_2
2271,10,58,18,40,4.0,beat_2
2272,10,58,18,40,4.0,beat_2
2273,13,82,24,58,4.461538461538462,beat_2
2274,10,60,18,42,4.2,beat_2
2275,15,94,28,66,4.4,beat_2
2276,15,98,28,70,4.666666666666667,beat_2
2277,11,66,20,46,4.181818181818182,beat_2
2278,8,46,14,32,4.0,beat_2
2279,8,46,14,32,4.0,beat_2
2280,8,48,14,34,4.25,beat_2
2281,12,72,22,50,4.166666666666667,beat_2
2282,10,60,18,42,4.2,beat_2
2283,9,54,16,38,4.222222222222222,beat_2
2284,14,82,26,56,4.0,beat_2
2285,12,72,22,50,4.166666666666667,beat_2
2286,15,86,28,58,3.8666666666666667,beat_2
2287,10,62,18,44,4.4,beat_2
2288,5,20,8,12,2.4,beat_2
2289,10,62,18,44,4.4,beat_2
2290,12,64,22,42,3.5,beat_2
2291,8,48,14,34,4.25,beat_2
2292,13,78,24,54,4.153846153846154,beat_2
2293,8,46,14,32,4.0,beat_2
2294,13,78,24,54,4.153846153846154,beat_2
2295,10,56,18,38,3.8,beat_2
2296,12,70,22,48,4.0,beat_2
2297,7,38,12,26,3.7142857142857144,beat_2
2298,9,52,16,36,4.0,beat_2
2299,6,28,10,18,3.0,beat_2
2300,13,80,24,56,4.3076923076923075,beat_2
2301,11,68,20,48,4.363636363636363,beat_2
2302,10,62,18,44,4.4,beat_2
2303,13,82,24,58,4.461538461538462,beat_2
2304,11,62,20,42,3.8181818181818183,beat_2
2305,8,44,14,30,3.75,beat_2
2306,11,66,20,46,4.181818181818182,beat_2
2307,12,74,22,52,4.333333333333333,beat_2
2308,9,50,16,34,3.7777777777777777,beat_2
2309,7,38,12,26,3.7142857142857144,beat_2
2310,6,30,10,20,3.3333333333333335,beat_2
2311,9,46,16,30,3.3333333333333335,beat_2
2312,8,46,14,32,4.0,beat_2
2313,14,86,26,60,4.285714285714286,beat_2
2314,10,56,18,38,3.8,beat_2
2315,8,48,14,34,4.25,beat_2
2316,16,96,30,66,4.125,beat_2
2317,16,102,30,72,4.5,beat_2
2318,10,62,18,44,4.4,beat_2
2319,14,78,26,52,3.7142857142857144,beat_2
2320,16,100,30,70,4.375,beat_2
2321,10,60,18,42,4.2,beat_2
2322,8,42,14,28,3.5,beat_2
2323,7,36,12,24,3.4285714285714284,beat_2
2324,10,58,18,40,4.0,beat_2
2325,7,38,12,26,3.7142857142857144,beat_2
2326,9,52,16,36,4.0,beat_2
2327,9,50,16,34,3.7777777777777777,beat_2
2328,19,120,36,84,4.421052631578948,beat_2
2329,12,72,22,50,4.166666666666667,beat_2
2330,13,74,24,50,3.8461538461538463,beat_2
2331,10,62,18,44,4.4,fixed_1s
2332,7,38,12,26,3.7142857142857144,beat_2
2333,6,30,10,20,3.3333333333333335,beat_2
2334,12,76,22,54,4.5,beat_2
2335,10,58,18,40,4.0,beat_2
2336,9,52,16,36,4.0,beat_2
2337,9,48,16,32,3.5555555555555554,beat_2
2338,10,62,18,44,4.4,beat_2
2339,8,44,14,30,3.75,beat_2
2340,8,46,14,32,4.0,beat_2
2341,6,30,10,20,3.3333333333333335,beat_2
2342,10,62,18,44,4.4,beat_2
2343,12,74,22,52,4.333333333333333,beat_2
2344,9,54,16,38,4.222222222222222,beat_2
2345,11,64,20,44,4.0,beat_2
2346,11,64,20,44,4.0,beat_2
2347,16,98,30,68,4.25,beat_2
2348,8,44,14,30,3.75,beat_2
2349,11,60,20,40,3.6363636363636362,beat_2
2350,11,64,20,44,4.0,beat_2
2351,13,74,24,50,3.8461538461538463,beat_2
2352,10,52,18,34,3.4,beat_2
2353,7,36,12,24,3.4285714285714284,beat_2
2354,6,30,10,20,3.3333333333333335,beat_2
2355,11,64,20,44,4.0,beat_2
2356,10,60,18,42,4.2,beat_2
2357,5,20,8,12,2.4,beat_2
2358,14,88,26,62,4.428571428571429,beat_2
2359,9,56,16,40,4.444444444444445,beat_2
2360,11,66,20,46,4.181818181818182,beat_2
2361,10,60,18,42,4.2,beat_2
2362,8,44,14,30,3.75,beat_2
2363,10,62,18,44,4.4,beat_2
2364,12,76,22,54,4.5,beat_2
2365,10,58,18,40,4.0,beat_2
2366,9,54,16,38,4.222222222222222,beat_2
2367,15,90,28,62,4.133333333333334,beat_2
2368,12,70,22,48,4.0,beat_2
2369,11,64,20,44,4.0,beat_2
2370,7,36,12,24,3.4285714285714284,beat_2
2371,10,62,18,44,4.4,beat_2
2372,6,30,10,20,3.3333333333333335,beat_2
2373,8,44,14,30,3.75,beat_2
2374,12,64,22,42,3.5,beat_2
2375,10,64,18,46,4.6,beat_2
2376,14,82,26,56,4.0,beat_2
2377,16,102,30,72,4.5,beat_2
2378,13,78,24,54,4.153846153846154,beat_2
2379,14,78,26,52,3.7142857142857144,beat_2
2380,7,36,12,24,3.4285714285714284,beat_2
2381,8,44,14,30,3.75,beat_2
2382,14,82,26,56,4.0,beat_2
2383,10,62,18,44,4.4,fixed_1s
2384,14,88,26,62,4.428571428571429,beat_2
2385,10,60,18,42,4.2,beat_2
2386,8,46,14,32,4.0,beat_2
2387,10,58,18,40,4.0,fixed_1s
2388,11,66,20,46,4.181818181818182,beat_2
2389,11,64,20,44,4.0,beat_2
2390,12,74,22,52,4.333333333333333,beat_2
2391,10,58,18,40,4.0,fixed_1s
2392,9,54,16,38,4.222222222222222,beat_2
2393,5,20,8,12,2.4,beat_2
2394,10,60,18,42,4.2,beat_2
2395,15,86,28,58,3.8666666666666667,beat_2
2396,13,84,24,60,4.615384615384615,beat_2
2397,9,50,16,34,3.7777777777777777,beat_2
2398,8,42,14,28,3.5,beat_2
2399,6,28,10,18,3.0,beat_2
2400,9,52,16,36,4.0,beat_2
2401,10,64,18,46,4.6,beat_2
2402,11,66,20,46,4.181818181818182,beat_2
2403,6,30,10,20,3.3333333333333335,beat_2
2404,7,36,12,24,3.4285714285714284,beat_2
2405,15,88,28,60,4.0,beat_2
2406,12,72,22,50,4.166666666666667,beat_2
2407,6,30,10,20,3.3333333333333335,beat_2
2408,5,20,8,12,2.4,beat_2
2409,12,74,22,52,4.333333333333333,beat_2
2410,11,58,20,38,3.4545454545454546,beat_2
2411,13,76,24,52,4.0,beat_2
2412,11,66,20,46,4.181818181818182,beat_2
2413,10,60,18,42,4.2,fixed_1s
2414,12,72,22,50,4.166666666666667,beat_2
2415,10,60,18,42,4.2,fixed_1s
2416,14,76,26,50,3.5714285714285716,beat_2
2417,9,52,16,36,4.0,beat_2
2418,9,48,16,32,3.5555555555555554,beat_2
2419,8,46,14,32,4.0,beat_2
2420,6,28,10,18,3.0,beat_2
2421,11,68,20,48,4.363636363636363,beat_2
2422,15,92,28,64,4.266666666666667,beat_2
2423,8,44,14,30,3.75,beat_2
2424,12,68,22,46,3.8333333333333335,beat_2
2425,9,54,16,38,4.222222222222222,beat_2
2426,11,64,20,44,4.0,beat_2
2427,12,68,22,46,3.8333333333333335,beat_2
2428,11,66,20,46,4.181818181818182,beat_2
2429,9,48,16,32,3.5555555555555554,beat_2
2430,7,40,12,28,4.0,beat_2
2431,6,28,10,18,3.0,beat_2
2432,10,58,18,40,4.0,beat_2
2433,11,62,20,42,3.8181818181818183,beat_2
2434,10,62,18,44,4.4,beat_2
2435,9,50,16,34,3.7777777777777777,beat_2
2436,10,56,18,38,3.8,beat_2
2437,11,58,20,38,3.4545454545454546,beat_2
2438,7,40,12,28,4.0,beat_2
2439,9,52,16,36,4.0,beat_2
2440,10,56,18,38,3.8,beat_2
2441,7,38,12,26,3.7142857142857144,beat_2
2442,10,62,18,44,4.4,beat_2
2443,5,20,8,12,2.4,beat_2
2444,8,44,14,30,3.75,beat_2
2445,8,44,14,30,3.75,beat_2
2446,13,82,24,58,4.461538461538462,beat_2
2447,6,30,10,20,3.3333333333333335,beat_2
2448,17,106,32,74,4.352941176470588,beat_2
2449,7,38,12,26,3.7142857142857144,beat_2
2450,7,38,12,26,3.7142857142857144,beat_2
2451,9,50,16,34,3.7777777777777777,beat_2
2452,15,88,28,60,4.0,beat_2
2453,12,72,22,50,4.166666666666667,beat_2
2454,10,54,18,36,3.6,beat_2
2455,9,52,16,36,4.0,beat_2
2456,11,66,20,46,4.181818181818182,beat_2
2457,11,64,20,44,4.0,beat_2
2458,12,70,22,48,4.0,beat_2
2459,10,60,18,42,4.2,beat_2
2460,11,62,20,42,3.8181818181818183,beat_2
2461,9,48,16,32,3.5555555555555554,beat_2
2462,8,46,14,32,4.0,beat_2
2463,11,66,20,46,4.181818181818182,beat_2
2464,11,70,20,50,4.545454545454546,beat_2
2465,8,44,14,30,3.75,beat_2
2466,8,48,14,34,4.25,beat_2
2467,7,38,12,26,3.7142857142857144,beat_2
2468,13,76,24,52,4.0,beat_2
2469,13,76,24,52,4.0,beat_2
2470,7,36,12,24,3.4285714285714284,beat_2
2471,8,46,14,32,4.0,beat_2
2472,10,60,18,42,4.2,beat_2
2473,8,44,14,30,3.75,beat_2
2474,10,60,18,42,4.2,beat_2
2475,10,56,18,38,3.8,beat_2
2476,7,38,12,26,3.7142857142857144,beat_2
2477,10,62,18,44,4.4,beat_2
2478,6,30,10,20,3.3333333333333335,beat_2
2479,11,66,20,46,4.181818181818182,beat_2
2480,12,70,22,48,4.0,beat_2
2481,8,44,14,30,3.75,beat_2
2482,10,62,18,44,4.4,fixed_1s
2483,11,62,20,42,3.8181818181818183,beat_2
2484,11,62,20,42,3.8181818181818183,beat_2
2485,12,76,22,54,4.5,beat_2
2486,10,56,18,38,3.8,beat_2
2487,9,50,16,34,3.7777777777777777,beat_2
2488,8,42,14,28,3.5,beat_2
2489,10,62,18,44,4.4,beat_2
2490,9,52,16,36,4.0,beat_2
2491,10,56,18,38,3.8,beat_2
2492,7,38,12,26,3.7142857142857144,beat_2
2493,9,50,16,34,3.7777777777777777,beat_2
2494,8,46,14,32,4.0,beat_2
2495,7,36,12,24,3.4285714285714284,beat_2
2496,7,36,12,24,3.4285714285714284,beat_2
2497,14,80,26,54,3.857142857142857,beat_2
2498,10,56,18,38,3.8,beat_2
2499,10,58,18,40,4.0,beat_2
2500,19,116,36,80,4.2105263157894735,beat_2
2501,7,38,12,26,3.7142857142857144,beat_2
2502,9,50,16,34,3.7777777777777777,beat_2
2503,10,60,18,42,4.2,beat_2
2504,9,54,16,38,4.222222222222222,beat_2
2505,12,68,22,46,3.8333333333333335,beat_2
2506,13,78,24,54,4.153846153846154,beat_2
2507,9,56,16,40,4.444444444444445,beat_2
2508,10,60,18,42,4.2,fixed_1s
2509,10,60,18,42,4.2,beat_2
2510,13,80,24,56,4.3076923076923075,beat_2
2511,10,62,18,44,4.4,beat_2
2512,9,54,16,38,4.222222222222222,beat_2
2513,8,46,14,32,4.0,beat_2
2514,7,36,12,24,3.4285714285714284,beat_2
2515,11,68,20,48,4.363636363636363,beat_2
2516,8,48,14,34,4.25,beat_2
2517,12,68,22,46,3.8333333333333335,beat_2
2518,14,80,26,54,3.857142857142857,beat_2
2519,10,58,18,40,4.0,fixed_1s
2520,14,86,26,60,4.285714285714286,beat_2
2521,10,58,18,40,4.0,beat_2
2522,10,60,18,42,4.2,beat_2
2523,7,40,12,28,4.0,beat_2
2524,10,60,18,42,4.2,beat_2
2525,11,70,20,50,4.545454545454546,beat_2
2526,9,54,16,38,4.222222222222222,beat_2
2527,10,56,18,38,3.8,beat_2
2528,9,48,16,32,3.5555555555555554,beat_2
2529,5,20,8,12,2.4,beat_2
2530,6,30,10,20,3.3333333333333335,beat_2
2531,9,56,16,40,4.444444444444445,beat_2
2532,9,52,16,36,4.0,beat_2
2533,9,52,16,36,4.0,beat_2
2534,11,64,20,44,4.0,beat_2
2535,10,56,18,38,3.8,fixed_1s
2536,9,52,16,36,4.0,beat_2
2537,8,46,14,32,4.0,beat_2
2538,15,94,28,66,4.4,beat_2
2539,10,62,18,44,4.4,beat_2
2540,11,66,20,46,4.181818181818182,beat_2
2541,11,68,20,48,4.363636363636363,beat_2
2542,9,52,16,36,4.0,beat_2
2543,10,58,18,40,4.0,beat_2
2544,7,36,12,24,3.4285714285714284,beat_2
2545,5,20,8,12,2.4,beat_2
2546,10,62,18,44,4.4,beat_2
2547,11,64,20,44,4.0,beat_2
2548,13,72,24,48,3.6923076923076925,beat_2
2549,11,66,20,46,4.181818181818182,beat_2
2550,10,58,18,40,4.0,fixed_1s
2551,11,66,20,46,4.181818181818182,beat_2
2552,6,30,10,20,3.3333333333333335,beat_2
2553,6,30,10,20,3.3333333333333335,beat_2
2554,11,68,20,48,4.363636363636363,beat_2
2555,8,46,14,32,4.0,beat_2
2556,11,72,20,52,4.7272727272727275,beat_2
2557,13,74,24,50,3.8461538461538463,beat_2
2558,12,66,22,44,3.6666666666666665,beat_2
2559,6,28,10,18,3.0,beat_2
2560,11,66,20,46,4.181818181818182,beat_2
2561,15,90,28,62,4.133333333333334,beat_2
2562,8,44,14,30,3.75,beat_2
2563,11,68,20,48,4.363636363636363,beat_2
2564,14,80,26,54,3.857142857142857,beat_2
2565,8,46,14,32,4.0,beat_2
2566,5,20,8,12,2.4,beat_2
2567,8,44,14,30,3.75,beat_2
2568,10,58,18,40,4.0,fixed_1s
2569,7,38,12,26,3.7142857142857144,beat_2
2570,10,58,18,40,4.0,beat_2
2571,6,30,10,20,3.3333333333333335,beat_2
2572,10,56,18,38,3.8,beat_2
2573,11,60,20,40,3.6363636363636362,beat_2
2574,12,72,22,50,4.166666666666667,beat_2
2575,12,74,22,52,4.333333333333333,beat_2
2576,9,54,16,38,4.222222222222222,beat_2
2577,9,52,16,36,4.0,beat_2
2578,8,44,14,30,3.75,beat_2
2579,7,38,12,26,3.7142857142857144,beat_2
2580,11,62,20,42,3.8181818181818183,beat_2
2581,8,44,14,30,3.75,beat_2
2582,11,64,20,44,4.0,beat_2
2583,7,40,12,28,4.0,beat_2
2584,10,60,18,42,4.2,beat_2
2585,10,60,18,42,4.2,beat_2
2586,11,62,20,42,3.8181818181818183,beat_2
2587,12,66,22,44,3.6666666666666665,beat_2
2588,9,52,16,36,4.0,beat_2
2589,12,74,22,52,4.333333333333333,beat_2
2590,13,78,24,54,4.153846153846154,beat_2
2591,12,68,22,46,3.8333333333333335,beat_2
2592,11,60,20,40,3.6363636363636362,beat_2
2593,12,68,22,46,3.8333333333333335,beat_2
2594,12,66,22,44,3.6666666666666665,beat_2
2595,14,88,26,62,4.428571428571429,beat_2
2596,8,46,14,32,4.0,beat_2
2597,11,70,20,50,4.545454545454546,beat_2
2598,10,60,18,42,4.2,fixed_1s
2599,10,58,18,40,4.0,beat_2
2600,9,46,16,30,3.3333333333333335,beat_2
2601,13,86,24,62,4.769230769230769,beat_2
2602,11,62,20,42,3.8181818181818183,beat_2
2603,9,50,16,34,3.7777777777777777,beat_2
2604,11,66,20,46,4.181818181818182,beat_2
